,ts_start,ts_end,nodeid,iccid,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
278,1501330740,1501330777,254,89470000160204126347,37,13.644387483596802,24201,24201,1,0,0,0,0,3,0,,,,-97,-89,-96.0,12,5,9490.472211
279,1502713019,1502713046,254,89470000160204126347,27,10.359757184982302,24201,24201,0,0,0,0,0,1,0,-95.0,-95.0,-95.0,-69,-65,-69.0,12,0,14688.238309999999
281,1503490628,1503490655,254,89470000160204126347,27,10.858161687850952,24201,24201,0,0,0,0,0,1,0,-91.0,-91.0,-91.0,-65,-61,-63.0,12,2,47354.006441000005
289,1499861883,1499861909,254,89470000160204126347,26,10.245624542236328,24201,24201,0,0,0,0,0,0,0,-88.0,-88.0,-88.0,-61,-61,-61.0,12,2,11836.140943
291,1502799428,1502799454,254,89470000160204126347,26,10.36229419708252,24201,24201,0,0,0,0,0,0,0,-87.0,-87.0,-87.0,-57,-57,-57.0,12,1,11296.430470000001
298,1499948314,1499948341,254,89470000160204126347,27,10.216368198394775,24201,24201,0,0,0,0,0,1,0,-97.0,-97.0,-97.0,-70,-67,-70.0,12,3,11848.289436
300,1500812368,1500812406,254,89470000160204126347,38,12.164440870285034,24201,24201,0,0,0,0,0,3,0,,,,-88,-78,-86.0,12,6,9170.736970999998
301,1503577022,1503577049,254,89470000160204126347,27,11.118003606796265,24201,24201,0,0,0,0,0,0,0,-92.0,-92.0,-92.0,-62,-62,-62.0,12,3,29663.960231999998
304,1503404222,1503404250,254,89470000160204126347,28,11.32735562324524,24201,24201,0,0,0,0,2,1,0,-91.0,-90.0,-90.5,-62,-60,-60.0,12,1,52924.631029000004
316,1502540249,1502540275,254,89470000160204126347,26,10.429907560348509,24201,24201,0,0,0,0,2,2,0,-100.0,-99.0,-99.0,-69,-67,-69.0,12,5,12178.407524
343,1514377016,1514377053,254,89470000160204126347,37,13.695708751678467,24201,24201,0,0,0,0,1,1,0,-109.0,-108.0,-108.0,-79,-76,-76.0,12,2,14744.022116249593
354,1501244308,1501244337,254,89470000160204126347,29,11.5364670753479,24201,24201,0,0,0,0,3,3,0,-80.0,-73.0,-74.0,-60,-43,-50.0,12,4,38546.922276
355,1502885778,1502885828,254,89470000160204126347,50,11.181286811828613,24201,24201,0,0,0,0,0,0,0,-85.0,-85.0,-85.0,-58,-58,-58.0,12,2,23923.499849
364,1514376967,1514377001,254,8947080037000370295,34,12.361496925354006,24202,24202,0,0,0,0,0,0,0,-96.0,-96.0,-96.0,-68,-68,-68.0,12,2,3618.2886664702137
368,1503576977,1503577004,254,8947080037000370295,27,10.677371263504027,24202,24202,0,0,0,0,1,0,0,-69.0,-68.0,-68.5,-42,-42,-42.0,12,3,46592.685302
369,1503490576,1503490602,254,8947080037000370295,26,10.412791967391966,24202,24202,0,0,0,0,0,1,0,-72.0,-72.0,-72.0,-45,-43,-43.0,12,2,72701.265283
380,1502453776,1502453804,254,8947080037000370295,28,11.712052822113035,24202,24202,0,0,0,0,0,1,0,-69.0,-69.0,-69.0,-46,-42,-44.0,12,4,19633.511855
381,1500121194,1500121225,254,8947080037000370295,31,10.32119607925415,24202,24202,0,0,0,0,0,0,0,-93.0,-93.0,-93.0,-69,-69,-69.0,12,5,15018.780294
382,1500034636,1500034667,254,8947080037000370295,31,11.581597805023193,24202,24202,0,0,0,0,1,1,0,-94.0,-93.0,-93.5,-70,-67,-68.5,12,4,22953.09609
399,1502885860,1502885885,254,8947080037000370295,25,10.242962598800661,24202,24202,0,0,0,0,1,0,0,-101.0,-100.0,-100.5,-72,-72,-72.0,12,2,11104.964467
401,1511007309,1511007338,254,8947080037000370295,29,10.437324762344359,24202,24202,0,0,0,0,2,2,0,-98.0,-96.0,-97.0,-75,-68,-73.0,12,5,20020.841541888363
403,1502972175,1502972203,254,8947080037000370295,28,11.57564091682434,24202,24202,0,0,0,0,0,1,0,-96.0,-96.0,-96.0,-70,-68,-69.0,12,3,17394.93984
404,1499948236,1499948287,254,8947080037000370295,51,11.34960412979126,24202,24202,0,0,0,0,0,1,0,-93.0,-93.0,-93.0,-68,-66,-66.0,12,3,33064.716366
446,1502799375,1502799404,254,8947080037000370295,29,11.898404836654663,24202,24202,0,0,0,0,0,0,0,-90.0,-90.0,-90.0,-64,-64,-64.0,12,1,15867.16687
458,1501071440,1501071494,254,8947080037000370295,54,10.966864585876463,24202,24202,0,0,0,0,1,1,0,-99.0,-95.0,-97.0,-69,-66,-67.5,12,2,7646.1065739999995
474,1499861834,1499861862,254,8947080037000370295,28,11.09244990348816,24202,24202,0,0,0,0,2,2,0,-89.0,-88.0,-88.0,-65,-61,-63.0,12,2,33183.740332
478,1502108195,1502108254,254,8947080037000370295,59,12.61352825164795,24202,24202,0,0,0,0,0,1,0,,,,-98,-97,-97.5,12,0,2193.4563980000003
483,1501157835,1501157874,254,8947080037000370295,39,13.613448858261108,24202,24202,0,0,0,0,2,1,0,-113.0,-111.0,-112.0,-84,-82,-82.0,12,3,1728.296219
495,1502540180,1502540226,254,8947080037000370295,46,10.993207454681396,24202,24202,0,0,0,0,0,2,0,-70.0,-70.0,-70.0,-47,-43,-46.0,12,5,46960.649217
499,1502626575,1502626602,254,8947080037000370295,27,10.965200662612915,24202,24202,0,0,0,0,0,1,0,-70.0,-70.0,-70.0,-46,-43,-46.0,12,6,40974.750886
507,1500898637,1500898676,254,8947080037000370295,39,10.873287200927734,24202,24202,0,0,0,0,0,3,0,,,,-103,-95,-98.5,12,0,4102.189086
509,1502712975,1502713000,254,8947080037000370295,25,10.211601734161377,24202,24202,0,0,0,0,0,0,0,-72.0,-72.0,-72.0,-45,-45,-45.0,12,0,24877.236344
516,1501244238,1501244281,254,8947080037000370295,43,11.613468408584595,24202,24202,0,0,0,0,0,2,0,,,,-91,-87,-90.0,12,4,8128.9189480000005
518,1500812238,1500812328,254,8947080037000370295,90,10.874993562698364,24202,24202,0,0,0,0,3,3,0,-107.0,-103.0,-105.5,-80,-74,-78.0,12,6,4977.958308
523,1503404177,1503404203,254,8947080037000370295,26,10.5718412399292,24202,24202,0,0,0,0,0,1,0,-72.0,-72.0,-72.0,-46,-43,-43.0,12,1,63648.455626999996
526,1510575307,1510575336,254,8947080037000370295,29,11.992262840270994,24202,24202,0,0,0,0,0,1,0,-88.0,-88.0,-88.0,-65,-61,-63.0,12,0,18414.846693985633
530,1500985057,1500985141,254,8947080037000370295,84,17.592747688293453,24202,24202,0,0,0,0,2,2,0,-120.0,-119.0,-120.0,-87,-85,-85.0,12,1,4108.552988
536,1499948233,1499948261,255,89460120151127074892,28,11.072093486785887,24001,24202,0,0,0,0,0,1,0,-88.0,-88.0,-88.0,-64,-61,-62.5,12,3,37260.559314
538,1501244236,1501244292,255,89460120151127074892,56,13.586198329925535,24001,24202,1,0,0,0,0,2,0,,,,-92,-83,-83.0,12,4,5256.709995
542,1502540175,1502540201,255,89460120151127074892,26,10.685125827789307,24001,24202,0,0,0,0,1,1,0,-83.0,-82.0,-82.5,-57,-53,-55.0,12,5,57456.444078
579,1514376967,1514376994,255,89460120151127074892,27,10.566351413726807,24001,24202,0,0,0,0,0,1,0,-86.0,-86.0,-86.0,-61,-58,-59.5,12,2,15816.843561937261
582,1501071437,1501071466,255,89460120151127074892,29,11.710945844650269,24001,24202,0,0,0,0,2,3,0,-99.0,-93.0,-98.0,-75,-60,-70.0,12,2,9162.160093
583,1502885772,1502885800,255,89460120151127074892,28,11.310806512832642,24001,24202,0,0,0,0,1,1,0,-89.0,-88.0,-88.5,-65,-62,-63.5,12,2,27460.979619
600,1503404178,1503404207,255,89460120151127074892,29,10.851544618606567,24001,24202,0,0,0,0,0,1,0,-62.0,-62.0,-62.0,-39,-35,-37.0,12,1,35254.518486
603,1500121034,1500121066,255,89460120151127074892,32,11.40878176689148,24001,24202,0,0,0,0,0,1,0,-88.0,-88.0,-88.0,-64,-62,-62.0,12,5,32060.635449
614,1502280984,1502281029,255,89460120151127074892,45,10.90997052192688,24001,24202,0,0,0,0,0,1,0,-67.0,-67.0,-67.0,-44,-41,-42.5,12,2,45365.875279
616,1502712974,1502713002,255,89460120151127074892,28,10.855355262756348,24001,24202,0,0,0,0,0,1,0,-71.0,-71.0,-71.0,-48,-44,-46.0,12,0,14108.521169999998
649,1502021779,1502021811,255,89460120151127074892,32,12.907901525497437,24001,24202,1,0,0,0,2,2,0,-107.0,-105.0,-106.0,-77,-74,-76.0,12,6,2680.265239
656,1500034632,1500034662,255,89460120151127074892,30,12.23618483543396,24001,24202,0,0,0,0,0,1,0,-88.0,-88.0,-88.0,-65,-62,-63.5,12,4,18503.530406
657,1499861837,1499861886,255,89460120151127074892,49,11.042214393615724,24001,24202,0,0,0,0,0,1,0,-85.0,-85.0,-85.0,-61,-58,-59.5,12,2,35410.081543
665,1502453774,1502453803,255,89460120151127074892,29,11.970696926116945,24001,24202,0,0,0,0,0,1,0,-64.0,-64.0,-64.0,-40,-37,-37.0,12,4,19078.603698
666,1502626583,1502626626,255,89460120151127074892,43,11.019748449325562,24001,24202,0,0,0,0,0,1,0,-83.0,-83.0,-83.0,-57,-53,-53.0,12,6,56808.012203
677,1502194579,1502194628,255,89460120151127074892,49,10.717025041580198,24001,24202,0,0,0,0,0,1,0,-74.0,-74.0,-74.0,-47,-44,-44.0,12,1,68835.024047
683,1503490579,1503490628,255,89460120151127074892,49,11.051889419555664,24001,24202,0,0,0,0,0,1,0,-75.0,-75.0,-75.0,-48,-46,-46.0,12,2,86986.109834
684,1502799373,1502799401,255,89460120151127074892,28,11.764928817749025,24001,24202,0,0,0,0,0,1,0,-86.0,-86.0,-86.0,-62,-59,-60.5,12,1,14481.64145
690,1499775436,1499775465,255,89460120151127074892,29,11.195563077926636,24001,24202,0,0,0,0,1,1,0,-98.0,-97.0,-97.5,-69,-67,-68.0,12,1,24246.506745
696,1503576974,1503577003,255,89460120151127074892,29,11.518330812454224,24001,24202,0,0,0,0,1,1,0,-62.0,-61.0,-61.0,-38,-35,-35.0,12,3,15879.388393000001
698,1500898633,1500898706,255,89460120151127074892,73,16.892733097076412,24001,24202,0,0,0,0,3,3,0,-92.0,-86.0,-88.0,-68,-59,-62.0,12,0,5026.443972
706,1501589776,1501589806,255,89460120151127074892,30,12.181124687194824,24001,24202,0,0,0,0,0,1,0,-90.0,-90.0,-90.0,-63,-60,-63.0,12,1,7251.576036
715,1499948234,1499948269,261,89460120151127090252,35,11.078789949417114,24001,24202,0,0,0,0,0,0,0,,,,-77,-77,-77.0,12,3,22399.177473
724,1503144972,1503144999,261,89460120151127090252,27,10.404383420944212,24001,24202,0,0,0,0,1,1,0,-96.0,-95.0,-96.0,-69,-66,-66.0,12,5,49813.212075
742,1503576974,1503577005,261,89460120151127090252,31,12.67637825012207,24001,24202,0,0,0,0,1,3,0,-86.0,-85.0,-85.0,-63,-57,-59.0,12,3,16288.147722999998
743,1514463383,1514463415,261,89460120151127090252,32,10.86567449569702,24001,24202,0,0,0,0,0,1,0,-97.0,-97.0,-97.0,-70,-67,-68.5,12,3,40903.79057543135
751,1502712978,1502713043,261,89460120151127090252,65,12.61329174041748,24001,24202,0,0,0,0,0,0,0,,,,-81,-81,-81.0,12,0,9269.216903
764,1502540172,1502540216,261,89460120151127090252,44,11.533391952514648,24001,24202,0,0,0,0,0,2,0,,,,-85,-77,-80.0,12,5,7167.675915999999
769,1502626577,1502626627,261,89460120151127090252,50,10.191014766693117,24001,24202,0,0,0,0,1,1,0,-102.0,-101.0,-102.0,-75,-72,-75.0,12,6,28844.26312
774,1510575317,1510575369,261,89460120151127090252,52,15.94925308227539,24001,24202,0,0,0,0,0,4,0,,,,-89,-73,-80.0,12,0,1701.483072699485
805,1502453803,1502453849,261,89460120151127090252,46,11.345773696899414,24001,24202,1,0,0,0,2,1,0,-116.0,-106.0,-110.0,-81,-73,-81.0,12,4,42598.964705
809,1500898633,1500898660,261,89460120151127090252,27,11.426970958709715,24001,24202,0,0,0,0,0,2,0,-80.0,-80.0,-80.0,-56,-53,-55.0,12,0,26588.906069999997
831,1502108177,1502108236,261,89460120151127090252,59,12.689184665679932,24001,24202,1,0,0,0,0,1,0,,,,-73,-65,-73.0,12,0,1904.5365550000001
832,1500553035,1500553070,261,89460120151127090252,35,11.317301034927368,24001,24202,0,0,0,0,0,0,0,,,,-76,-76,-76.0,12,3,13627.250472999998
845,1500207436,1500207464,261,89460120151127090252,28,10.341496229171751,24001,24202,0,0,0,0,0,0,0,-92.0,-92.0,-92.0,-63,-63,-63.0,12,6,10269.127570999999
860,1501848974,1501849069,261,89460120151127090252,95,31.32598853111267,24001,24202,0,0,0,0,0,4,0,,,,-94,-89,-93.0,12,4,221.877116
862,1502972173,1502972202,261,89460120151127090252,29,12.497954368591307,24001,24202,0,0,0,0,0,1,0,-85.0,-85.0,-85.0,-59,-57,-58.0,12,3,13454.222380000001
866,1501676176,1501676210,261,89460120151127090252,34,11.114642858505249,24001,24202,0,0,0,0,0,1,0,,,,-69,-61,-65.0,12,2,15577.673112999999
870,1503058574,1503058608,261,89460120151127090252,34,13.609041690826414,24001,24202,0,0,0,0,0,1,0,-98.0,-98.0,-98.0,-71,-69,-71.0,12,4,7824.274004000001
876,1511007320,1511007371,261,89460120151127090252,51,17.132236003875732,24001,24202,0,0,0,0,0,4,0,,,,-101,-86,-97.0,12,5,1035.9712458789097
882,1500725833,1500725880,289,89460120151010468086,47,11.30159044265747,24001,24202,0,0,0,0,0,2,0,,,,-76,-74,-76.0,12,5,15087.496209
887,1514463369,1514463401,289,89460120151010468086,32,11.27920150756836,24001,24202,0,0,0,0,0,1,0,-93.0,-93.0,-93.0,-69,-66,-67.5,12,3,9670.595938263285
895,1503576978,1503577021,289,89460120151010468086,43,12.801720142364502,24001,24202,1,0,0,0,0,2,0,,,,-94,-83,-94.0,12,3,3246.093147
905,1503490579,1503490637,289,89460120151010468086,58,11.30767297744751,24001,24202,1,0,0,0,0,1,0,,,,-70,-68,-68.0,12,2,4171.887183
932,1502540174,1502540200,290,89470000160204125984,26,10.437981128692627,24201,24201,0,0,0,0,1,2,0,-104.0,-103.0,-103.0,-74,-71,-74.0,12,5,55722.092952
935,1500725829,1500725857,290,89470000160204125984,28,11.269996643066404,24201,24201,0,0,0,0,1,0,0,-72.0,-71.0,-72.0,-44,-44,-44.0,12,5,18314.687283000003
937,1502799370,1502799407,290,89470000160204125984,37,17.763905763626102,24201,24201,1,0,0,0,4,4,0,-105.0,-93.0,-96.0,-73,-65,-71.0,12,1,3508.360431
949,1502021781,1502021832,290,89470000160204125984,51,11.80994462966919,24201,24201,0,0,0,0,3,2,0,-95.0,-90.0,-92.0,-70,-63,-67.0,12,6,14970.941100999999
958,1499948265,1499948294,290,89470000160204125984,29,11.367730140686035,24201,24201,0,0,0,0,2,2,0,-112.0,-101.0,-102.0,-77,-69,-72.0,12,3,5765.602771
961,1501762571,1501762598,290,89470000160204125984,27,10.578204870224,24201,24201,1,0,0,0,2,2,0,-97.0,-91.0,-96.0,-67,-62,-66.0,12,3,12370.31982
969,1499689031,1499689073,290,89470000160204125984,42,20.55777096748352,24201,24201,0,0,0,0,4,3,0,-103.0,-98.0,-102.0,-73,-70,-71.0,12,0,4934.659482
974,1502108169,1502108207,290,89470000160204125984,38,16.209964990615845,24201,24201,0,0,0,0,3,2,0,-106.0,-100.0,-102.0,-73,-71,-72.0,12,0,4736.696235
987,1514463372,1514463398,290,89470000160204125984,26,10.905487298965454,24201,24201,0,0,0,0,0,1,0,-97.0,-97.0,-97.0,-72,-69,-69.0,12,3,10842.282592079386
990,1499775430,1499775475,290,89470000160204125984,45,15.899665832519533,24201,24201,0,0,0,0,3,2,0,-104.0,-96.0,-101.0,-74,-68,-69.0,12,1,1696.769741
991,1501935374,1501935403,290,89470000160204125984,29,13.094672918319702,24201,24201,0,0,0,0,0,1,0,-77.0,-77.0,-77.0,-52,-49,-50.5,12,5,15515.33226
993,1502712970,1502713006,290,89470000160204125984,36,16.87649655342102,24201,24201,3,0,0,0,4,4,0,-102.0,-95.0,-97.0,-74,-66,-70.0,12,0,5019.243639
1000,1500898632,1500898675,290,89470000160204125984,43,13.049275398254395,24201,24201,0,0,0,0,2,1,0,-106.0,-101.0,-105.0,-76,-73,-76.0,12,0,7282.1171030000005
1020,1501157835,1501157880,290,89470000160204125984,45,14.4946026802063,24201,24201,0,0,0,0,3,2,0,-118.0,-96.0,-99.0,-76,-67,-69.0,12,3,4199.721061
1032,1503058575,1503058637,290,89470000160204125984,62,17.50878930091858,24201,24201,0,0,0,0,4,3,0,-125.0,-104.0,-116.0,-77,0,-76.0,12,4,1162.0230080000001
1041,1499343434,1499343464,290,89470000160204125984,30,11.368460655212402,24201,24201,1,0,0,0,3,3,0,-89.0,-77.0,-85.0,-62,-52,-60.0,12,3,13521.70484
1047,1500985029,1500985068,290,89470000160204125984,39,10.903534889221193,24201,24201,0,0,0,0,2,2,0,-117.0,-104.0,-108.0,-78,-65,-76.0,12,1,4119.436865
1051,1501676172,1501676207,290,89470000160204125984,35,12.291883945465088,24201,24201,1,0,0,0,0,1,0,,,,-91,-87,-89.0,12,2,7391.317422
1055,1500034630,1500034669,290,89470000160204125984,39,14.523972272872925,24201,24201,0,0,0,0,2,2,0,-102.0,-96.0,-98.0,-75,-67,-71.0,12,4,10577.650684
1067,1501244230,1501244265,290,89470000160204125984,35,15.31543779373169,24201,24201,0,0,0,0,3,3,0,-96.0,-94.0,-95.5,-69,-63,-67.0,12,4,2738.207082
1078,1503576974,1503577002,290,89470000160204125984,28,10.915294408798218,24201,24201,2,0,0,0,2,2,0,-89.0,-75.0,-75.0,-57,-45,-47.0,12,3,18527.512028999998
1091,1501071434,1501071462,290,89470000160204125984,28,11.405339002609253,24201,24201,0,0,0,0,1,1,0,-81.0,-80.0,-80.5,-58,-53,-55.5,12,2,15892.849496
1095,1503317770,1503317798,290,89470000160204125984,28,11.199432849884033,24201,24201,2,0,0,0,2,2,0,-73.0,-71.0,-71.0,-47,-40,-47.0,12,0,24061.2297
1103,1500121033,1500121082,290,89470000160204125984,49,29.881414890289307,24201,24201,0,0,0,0,5,5,0,-112.0,-93.0,-96.0,-75,-63,-66.0,12,5,1211.588948
1116,1501848971,1501849001,290,89470000160204125984,30,12.290711402893065,24201,24201,0,0,0,0,2,2,0,-79.0,-71.0,-72.0,-55,-43,-49.0,12,4,15431.879387
1117,1503231370,1503231398,290,89470000160204125984,28,10.283164978027344,24201,24201,1,0,0,0,2,2,0,-97.0,-91.0,-94.5,-73,-59,-69.0,12,6,14910.952607
1120,1502626569,1502626607,290,89470000160204125984,38,14.235799789428713,24201,24201,0,0,0,0,1,0,0,-93.0,-92.0,-93.0,-65,-65,-65.0,12,6,7263.555423000001
1122,1502280980,1502281033,290,89470000160204125984,53,14.815958261489868,24201,24201,0,0,0,0,2,3,0,-102.0,-98.0,-101.0,-74,-67,-71.0,12,2,7158.418603
1128,1502972170,1502972213,290,89470000160204125984,43,20.66405987739563,24201,24201,0,0,0,0,3,2,0,-99.0,-94.0,-96.0,-72,-67,-67.0,12,3,4535.396082
1138,1500553034,1500553064,290,89470000160204125984,30,12.306568622589113,24201,24201,0,0,0,0,2,2,0,-67.0,-65.0,-66.0,-46,-39,-42.0,12,3,23431.438883000003
1144,1499516229,1499516261,290,89470000160204125984,32,11.647793769836426,24201,24201,0,0,0,0,2,1,0,-83.0,-67.0,-79.0,-59,-43,-43.0,12,5,44159.881815
1145,1503144981,1503145041,290,89470000160204125984,60,13.975728988647461,24201,24201,0,0,0,0,3,0,0,-106.0,-103.0,-104.5,-74,-74,-74.0,12,5,3060.63693
1146,1502885770,1502885825,290,89470000160204125984,55,26.49544382095337,24201,24201,2,0,0,0,5,3,0,-114.0,-105.0,-111.0,-77,-74,-75.0,12,2,490.839409
1149,1501589774,1501589804,290,89470000160204125984,30,11.551949262619019,24201,24201,1,0,0,0,3,3,0,-96.0,-86.0,-94.0,-68,-57,-66.0,12,1,9341.171286
1151,1499861834,1499861877,290,89470000160204125984,43,18.23002815246582,24201,24201,0,0,0,0,4,3,0,-119.0,-97.0,-105.0,-76,-69,-74.0,12,2,3036.306881
1169,1499948322,1499948358,291,89470000160204126206,36,11.950860500335693,24201,24201,0,0,0,0,0,0,0,-100.0,-100.0,-100.0,-71,-71,-71.0,12,3,10760.288209
1178,1501676230,1501676259,291,89470000160204126206,29,11.308257341384888,24201,24201,0,0,0,0,2,2,0,-81.0,-79.0,-80.0,-52,-49,-51.0,12,2,40604.876871
1211,1500207500,1500207541,291,89470000160204126206,41,12.790297985076904,24201,24201,0,0,0,0,1,1,0,-103.0,-102.0,-102.5,-74,-72,-73.0,12,6,7034.773968
1227,1503145027,1503145055,291,89470000160204126206,28,10.953062772750854,24201,24201,0,0,0,0,0,0,0,-81.0,-81.0,-81.0,-54,-54,-54.0,12,5,31593.574984
1231,1502540231,1502540261,291,89470000160204126206,30,12.166617155075073,24201,24201,0,0,0,0,0,1,0,-100.0,-100.0,-100.0,-73,-71,-71.0,12,5,9580.838355
1242,1503490672,1503490717,291,89470000160204126206,45,16.57758092880249,24201,24201,2,0,0,0,0,3,0,,,,-104,-100,-101.0,12,2,3432.536983
1243,1503577048,1503577076,291,89470000160204126206,28,11.029083013534546,24201,24201,0,0,0,0,2,2,0,-92.0,-89.0,-91.0,-69,-61,-63.0,12,3,21472.210431
1250,1500812230,1500812260,291,89470000160204126206,30,10.81854248046875,24201,24201,0,0,0,0,1,1,0,-79.0,-78.0,-78.5,-54,-50,-52.0,12,6,25725.935624
1261,1500121111,1500121153,291,89470000160204126206,42,12.419859409332275,24201,24201,0,0,0,0,0,0,0,-104.0,-104.0,-104.0,-75,-75,-75.0,12,5,8514.735346
1264,1502972232,1502972277,291,89470000160204126206,45,14.480172157287598,24201,24201,0,0,0,0,0,1,0,-102.0,-102.0,-102.0,-74,-72,-73.0,12,3,1318.6290789999998
1271,1500293995,1500294025,291,89470000160204126206,30,11.568033218383787,24201,24201,0,0,0,0,2,2,0,-97.0,-87.0,-88.0,-66,-58,-60.0,12,0,21489.808943
